"kode_urusan","kode_bidang","kode_program","kode_kegiatan","kode_sub_kegiatan","nomenklatur","kinerja","indikator","satuan"
"1","1","2.0","1.03","","Pengelolaan Pendidikan Khusus","","",""
"1","1","2.0","1.03","1.0","Pembangunan Unit Sekolah Baru (USB)","Sekolah Baru yang Terbangun","Jumlah Sekolah Baru yang Telah Dibangun","Unit"
"1","1","2.0","1.03","3.0","Pembangunan Ruang Guru/Kepala Sekolah/TU","Ruang Guru/Kepala Sekolah/TU yang Terbangun","Jumlah Ruang Guru/Kepala Sekolah/TU yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","4.0","Pembangunan Ruang Unit Kesehatan Sekolah","Ruang Unit Kesehatan Sekolah yang Terbangun","Jumlah Ruang Unit Kesehatan Sekolah yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","5.0","Pembangunan Perpustakaan Sekolah","Perpustakaan Sekolah yang Terbangun","Jumlah Perpustakaan Sekolah yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","6.0","Pembangunan Ruang Serba Guna/Aula","Ruang Serba Guna/Aula yang Terbangun","Jumlah Ruang Serba Guna/Aula yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","7.0","Pembangunan Asrama Sekolah","Asrama Sekolah yang Terbangun","Jumlah Asrama Sekolah yang Telah Dibangun","Unit"
"1","1","2.0","1.03","8.0","Pembangunan Sarana, Prasarana dan Utilitas Sekolah","Sarana, Prasarana dan Utilitas Sekolah yang Terbangun","Jumlah Sarana, Prasarana dan Utilitas Sekolah yang Telah Dibangun","Unit"
"1","1","2.0","1.03","9.0","Pembangunan Fasilitas Parkir","Fasilitas Parkir yang Terbangun","Jumlah Fasilitas Parkir yang Telah Dibangun","Unit"
"1","1","2.0","1.03","10.0","Pembangunan Kantin Sekolah","Kantin Sekolah yang Terbangun","Jumlah Kantin Sekolah yang Telah Dibangun","Unit"
"1","1","2.0","1.03","12.0","Pembangunan Ruang Laboratorium","Ruang Laboratorium yang Terbangun","Jumlah Ruang Laboratorium yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","13.0","Pembangunan Ruang Orientasi dan Mobilitas","Ruang Orientasi dan Mobilitas yang Terbangun","Jumlah Ruang Orientasi dan Mobilitas yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","14.0","Pembangunan Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B)","Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B) yang Terbangun","Jumlah Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B) yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","15.0","Pembangunan Ruang Bina Diri untuk Tunagrahita (C)","Ruang Bina Diri untuk Tunagrahita (C) yang Terbangun","Jumlah Ruang Bina Diri untuk Tunagrahita (C) yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","16.0","Pembangunan Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D)","Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D) yang Terbangun","Jumlah Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D) yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","17.0","Pembangunan Ruang Bina Pribadi dan Sosial untuk Tunalaras (E)","Ruang Bina Pribadi dan Sosial untuk Tunalaras (E) yang Terbangun","Jumlah Ruang Bina Pribadi dan Sosial untuk Tunalaras (E) yang Telah Dibangun","Ruang"
"1","1","2.0","1.03","28.0","Rehabilitasi Ruang Laboratorium","Ruang Laboratorium yang Terehabilitasi","Jumlah Ruang Laboratorium yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","29.0","Rehabilitasi Ruang Pusat Sumber Anak Berkebutuhan Khusus","Ruang Pusat Sumber Anak Berkebutuhan Khusus yang Terehabilitasi","Jumlah Ruang Pusat Sumber Anak Berkebutuhan Khusus yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","30.0","Rehabilitasi Ruang Orientasi dan Mobilitas","Ruang Orientasi dan Mobilitas yang Terehabilitasi","Jumlah Ruang Orientasi dan Mobilitas yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","31.0","Rehabilitasi Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B)","Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B) yang Terehabilitasi","Jumlah Ruang Bina Persepsi Bunyi dan Irama untuk Tunarungu (B) yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","32.0","Rehabilitasi Ruang Bina Diri untuk Tunagrahita (C)","Ruang Bina Diri untuk Tunagrahita (C) yang Terehabilitasi","Jumlah Ruang Bina Diri untuk Tunagrahita (C) yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","33.0","Rehabilitasi Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D)","Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D) yang Terehabilitasi","Jumlah Ruang Bina Diri dan Bina Gerak untuk Tunadaksa (D) yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","34.0","Rehabilitasi Ruang Bina Pribadi dan Sosial untuk Tunalaras (E)","Ruang Bina Pribadi dan Sosial untuk Tunalaras (E) yang Terehabilitasi","Jumlah Ruang Bina Pribadi dan Sosial untuk Tunalaras (E) yang Telah Direhabilitasi","Ruang"
"1","1","2.0","1.03","35.0","Pengadaan Mebel Sekolah","Mebel Sekolah yang Tersedia","Jumlah Mebel Sekolah yang Tersedia","Paket"
"1","1","2.0","1.03","36.0","Pengadaaan Alat Rumah Tangga Sekolah","Alat Rumah Tangga Sekolah yang Tersedia","Jumlah Alat Rumah Tangga yang Tersedia","Paket"
"1","1","2.0","1.03","37.0","Pengadaan Perlengkapan Sekolah","Perlengkapan Sekolah yang Tersedia","Jumlah Perlengkapan Sekolah yang Tersedia","Paket"
"1","1","2.0","1.03","38.0","Pengadaan Perlengkapan Peserta Didik","Perlengkapan Peserta Didik yang Tersedia","Jumlah Perlengkapan Peserta Didik yang Tersedia","Paket"
"1","1","2.0","1.03","39.0","Pengadaaan Sarana Mobilitas Sekolah","Sarana Mobilitas Sekolah yang Tersedia","Jumlah Sarana Mobilitas Sekolah yang Tersedia","Unit"
"1","1","2.0","1.03","40.0","Pengadaaan Alat Praktik dan Peraga Peserta Didik","Alat Praktik dan Peraga Peserta Didik yang Tersedia","Jumlah Alat Praktik dan Peraga Peserta Didik yang Tersedia","Paket"
"1","1","2.0","1.03","42.0","Pemeliharaan Rutin Sarana, Prasarana dan Utilitas Sekolah","Terlaksananya Pemeliharaan Rutin Sarana, Prasarana dan Utilitas Sekolah","Jumlah Sarana, Prasarana dan Utilitas Sekolah yang Dilaksanakan Pemeliharaan","Unit"
"1","1","2.0","1.03","44.0","Penyediaan Biaya Personil Peserta Didik Pendidikan Khusus","Biaya Personil Peserta Didik Pendidikan Khusus Diterima oleh Peserta Didik","Jumlah Peserta Didik Pendidikan Khusus yang Menerima Biaya Personil Peserta Didik","Peserta Didik"
"1","1","2.0","1.03","48.0","Pembinaan Minat, Bakat dan Kreativitas Siswa","Siswa yang Mengikuti Ajang Kompetisi/Lomba Akademik dan Non Akademik","Jumlah Siswa yang Mengikuti Ajang Kompetisi/Lomba Akademik dan Non Akademik","Peserta Didik"
"1","1","2.0","1.03","49.0","Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Khusus","Pendidik dan Tenaga Kependidikan Tersedia bagi Satuan Pendidikan Khusus","Jumlah Pendidik dan Tenaga Kependidikan yang Tersedia pada Satuan Pendidikan Khusus","Orang"
"1","1","2.0","1.03","50.0","Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Khusus","Pendidik dan Tenaga Kependidikan yang Mendapatkan Fasilitasi Kenaikan Pangkat/Golongan, Pemberian Promosi, Peningkatan Kompetensi dan Kualifikasi","Jumlah Pendidik dan Tenaga Kependidikan yang Mendapatkan Fasilitasi Kenaikan Pangkat/Golongan, Pemberian Promosi, Peningkatan Kompetensi dan Kualifikasi","Orang"
"1","1","2.0","1.03","51.0","Pembinaan Kelembagaan dan Manajemen Sekolah Pendidikan Khusus","Terlaksananya Pembinaan Kelembagaan dan Manajemen Sekolah Pendidikan Khusus","Jumlah Sekolah Pendidikan Khusus yang Dilaksanakan Pembinaan Kelembagaan dan Manajemen","Satuan Pendidikan"
"1","1","2.0","1.03","52.0","Pengelolaan Dana BOS Sekolah Pendidikan Khusus","Terlaksananya Pengelolaan Dana BOS Sekolah Pendidikan Khusus","Jumlah Sekolah Pendidikan Khusus yang Mengelola Dana BOS","Satuan Pendidikan"
"1","1","2.0","1.03","53.0","Peningkatan Kapasitas Pengelolaan Dana BOS Sekolah Pendidikan Khusus","Meningkatnya Kapasitas Tenaga Pengelola Dana BOS Sekolah Pendidikan Khusus","Jumlah Tenaga Pengelola yang Meningkat Kapasitasnya dalam Pengelolaan Dana BOS Sekolah Pendidikan Khusus","Orang"
"1","1","2.0","1.03","54.0","Pemeliharaan Mebel","Terlaksananya Pemeliharaan Mebel Sekolah","Jumlah Mebel Sekolah yang Dilaksanakan Pemeliharaan","Unit"
"1","1","2.0","1.03","56.0","Pembinaan Penggunaan Teknologi, Informasi dan Komunikasi (TIK) untuk Pendidikan","Terlaksananya Pembinaan Penggunaan Teknologi, Informasi dan Komunikasi (TIK) untuk Pendidikan","Jumlah Orang yang Mendapatkan Pembinaan Penggunaan Teknologi, Informasi dan Komunikasi (TIK) untuk Pendidikan","Orang"
"1","1","2.0","1.03","57.0","Pengembangan konten digital untuk pendidikan","Terlaksananya konten digital untuk pendidikan yang dikembangkan","Jumlah konten digital untuk pendidikan yang telah dikembangkan","Konten Digital"
"1","1","2.0","1.03","58.0","Pelatihan Penggunaan Aplikasi Bidang Pendidikan","Terlaksananya pelatihan penggunaan aplikasi di bidang pendidikan","Jumlah peserta pelatihan penggunaan aplikasi di bidang pendidikan yang dilaksanakan","Orang"
"1","1","2.0","1.03","59.0","Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan","Terlaksananya Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan","Jumlah Dokumen Hasil Koordinasi, Perencanaan, Supervisi dan Evaluasi Layanan di Bidang Pendidikan","Dokumen"
"1","1","2.0","1.03","60.0","Sosialisasi dan Advokasi Kebijakan Bidang Pendidikan","Terlaksananya kegiatan sosialisasi dan advokasi kebijakan di bidang Pendidikan","Jumlah kegiatan sosialisasi dan advokasi kebijakan di bidang Pendidikan yang dilaksanakan","Dokumen"
"1","1","2.0","1.03","62.0","Fasilitasi sertifikasi kompetensi bagi pendidik Satuan Pendidikan Khusus","Pendidik Satuan Pendidikan Khusus yang mendapat sertifikat kompetensi","Jumlah Pendidik Satuan Pendidikan Khusus yang mendapat sertifikat kompetensi","Orang"
"1","1","2.0","1.03","63.0","Penyediaan infrastruktur TIK","Tersedianya infrastruktur TIK","Jumlah paket infrastruktur TIK yang tersedia","Paket"
"1","1","2.0","1.03","64.0","Penataan Ruang/Sudut Baca","Ruang/Sudut Baca yang Tertata","Jumlah Ruang/Sudut Baca yang Telah Ditata","Ruang"
"1","1","2.0","1.03","65.0","Fasilitasi Sertifikasi Kompetensi Peserta Didik","Terlaksananya sertifikasi kompetensi peserta didik","Jumlah peserta didik yang memiliki sertifikasi kompetensi","Orang"
"1","1","2.0","1.03","66.0","Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi","Terlayaninya satuan pendidikan dalam pencegahan perundungan, kekerasan, dan intoleransi","Jumlah kegiatan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi","Kegiatan"
"1","1","2.0","1.03","67.0","Rehabilitasi sedang/berat Ruang Unit Kesehatan Sekolah","Ruang Unit Kesehatan Sekolah yang Terehabilitasi sedang/berat","Jumlah Ruang Unit Kesehatan Sekolah yang Telah Direhabilitasi sedang/berat","Ruang"
"1","1","2.0","1.03","68.0","Pembangunan Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah","Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah yang Terbangun","Jumlah Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah yang Telah Dibangun","Unit"
"1","1","2.0","1.03","69.0","Rehabilitasi Sedang/Berat Sarana, Prasarana dan Utilitas Sekolah","Sarana, Prasarana dan Utilitas Sekolah yang Terehabilitasi Sedang/Berat","Jumlah Sarana, Prasarana dan Utilitas Sekolah yang Telah Direhabilitasi Sedang/Berat","Unit"
"1","1","2.0","1.03","70.0","Pembangunan Ruang Kelas Baru","Ruang Kelas Sekolah Bertambah","Jumlah Ruang Kelas Sekolah yang Bertambah","Ruang"
"1","1","2.0","1.03","71.0","Penyelenggaraan Proses Belajar Bagi Peserta Didik","Terselenggaranya Proses Belajar Peserta Didik","Jumlah Satuan Pendidikan yang Menyelenggarakan Proses Belajar","Satuan Pendidikan"
"1","1","2.0","1.03","72.0","Rehabilitasi Sedang/Berat Kantin Sekolah","Kantin Sekolah yang Terehabilitasi Sedang/Berat","Jumlah Kantin Sekolah yang Telah Direhabilitasi Sedang/Berat","Unit"
"1","1","2.0","1.03","73.0","Bimbingan Teknis, Pelatihan, dan/atau Magang/PKL untuk Peningkatan Kapasitas Bidang Pendidikan","Terlaksananya Bimbingan Teknis, Pelatihan, dan/atau Magang/PKL untuk Peningkatan Kapasitas Bidang Pendidikan","Jumlah Peserta Bimbingan Teknis, Pelatihan, dan/atau Magang/PKL untuk Peningkatan Kapasitas Bidang Pendidikan yang dilaksanakan","Orang"
"1","1","2.0","1.03","74.0","Rehabilitasi Sedang/Berat Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah","Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah yang Terehabilitasi Sedang/Berat","Jumlah Rumah Dinas Kepala Sekolah/Guru/Penjaga Sekolah yang Telah Direhabilitasi Sedang/Berat","Unit"
"1","1","2.0","1.03","75.0","Rehabilitasi Sedang/Berat Fasilitas Parkir","Fasilitas Parkir yang Terehabilitasi Sedang/Berat","Jumlah Fasilitas Parkir yang Telah Direhabilitasi Sedang/Berat","Unit"
"1","1","2.0","1.03","76.0","Rehabilitasi Sedang/Berat Asrama Sekolah","Asrama Sekolah yang Terehabilitasi Sedang/Berat","Jumlah Asrama Sekolah yang Telah Direhabilitasi Sedang/Berat","Unit"
"1","1","2.0","1.03","77.0","Rehabilitasi sedang/berat Perpustakaan Sekolah","Perpustakaan Sekolah yang Terehabilitasi sedang/berat","Jumlah Perpustakaan Sekolah yang Telah Direhabilitasi sedang/berat","Ruang"
"1","1","2.0","1.03","78.0","Rehabilitasi Sedang/Berat Ruang Serba Guna/Aula","Ruang Serba Guna/Aula yang Terehabilitasi Sedang/Berat","Jumlah Ruang Serba Guna/Aula yang Telah Direhabilitasi Sedang/Berat","Ruang"
"1","1","2.0","1.03","79.0","Rehabilitasi sedang/berat Ruang Kelas Sekolah","Ruang Kelas Sekolah yang Terehabiltasi sedang/berat","Jumlah Ruang Kelas Sekolah yang Telah Direhabilitasi sedang berat","Ruang"
"1","1","2.0","1.03","80.0","Rehabilitasi sedang/berat Ruang Guru/Kepala Sekolah/TU","Ruang Guru/Kepala Sekolah/TU yang Terehabilitasi sedang/berat","Jumlah Ruang Guru/Kepala Sekolah/TU yang Telah Direhabilitasi sedang/berat","Ruang"
"1","1","2.0","1.03","81.0","Fasilitasi Komunitas Belajar Pendidik dan Tenaga Kependidikan","Komunitas Belajar Pendidik dan Tenaga Pendidik yang terfasilitasi","Jumlah Komunitas Belajar Pendidik dan Tenaga Pendidik yang terfasilitasi","Komunitas"
"1","1","2.0","1.03","82.0","Peningkatan profesi pelaku perbukuan daerah pada Satuan Pendidikan Khusus","Pelaku perbukuan daerah yang mendapatkan fasilitasi peningkatan profesi","Jumlah Pelaku perbukuan daerah yang mendapatkan fasilitasi peningkatan profesi","Orang"
"1","1","2.0","1.03","83.0","Perlengkapan Dasar Buku Teks dan Non Teks Peserta Didik","Peserta Didik Menerima Perlengkapan Dasar Buku Teks dan Non Teks","Jumlah Buku Teks dan Non Teks yang Diterima Peserta Didik","Buku"
"1","1","2.0","1.03","84.0","Pembangunan Ruang Pusat Sumber Anak Berkebutuhan Khusus","Ruang Pusat Sumber Anak Berkebutuhan Khusus yang Terbangun","Jumlah Ruang Pusat Sumber Anak Berkebutuhan Khusus yang Telah Dibangun","Ruang"
"1","1","2.0","3.03","","Pengelolaan Pendidikan Khusus","","",""
"1","1","2.0","3.03","61.0","Penyediaan Data Peserta Didik bagi satuan Pendidikan Khusus","Tersedianya Data Peserta Didik Bagi Satuan Pendidikan Khusus","Jumlah Data Peserta Didik BagiSatuan Pendidikan Khusus yang Tersedia","Orang"
"1","1","2.0","3.03","62.0","Dukungan Terhadap Lembaga Keagamaan, Lembaga Swadaya Masyarakat, dan Dunia Usaha dalam Penyelenggaraan Pendidikan Khusus","Terselenggaranya Dukungan Terhadap Lembaga Keagamaan, Lembaga Swadaya Masyarakat, dan Dunia Usaha dalam Penyelenggaraan Pendidikan Khusus","Jumlah Lembaga Keagamaan, Lembaga Swadaya Masyarakat, dan Dunia Usaha Yang Mendapat Dukungan Penyelenggaraan Pendidikan Khusus","Lembaga"
"1","1","2.0","3.04","","Pengelolaan Akademi Komunitas","","",""
"1","1","2.0","3.04","1.0","Pembangunan Gedung Akademi Komunitas","Terbangunnya Gedung Akademi Komunitas","Jumlah Gedung Universitas/Sekolah Tinggi/Akademi yang Dibangun","Unit"
"1","1","2.0","3.04","2.0","Pembangunan Laboratorium Akademi Komunitas","Terbangunnya Laboratorium Akademi Komunitas","Jumlah Laboratorium Pendidikan Tinggi yang Dibangun","Unit"
"1","1","2.0","3.04","3.0","Pembangunan Ruang Belajar Akademi Komunitas","Terbangunnya Ruang Belajar Akademi Komunitas","Jumlah Ruang Belajar Pendidikan Tinggi yang Dibangun","Ruang"
"1","1","2.0","3.04","4.0","Pembangunan Gedung Serba Guna Akademi Komunitas","Terbangunnya Gedung Serba Guna Akademi Komunitas","Jumlah Gedung Serba Guna yang Dibangun","Unit"
"1","1","2.0","3.04","5.0","Pembangunan Perpustakaan Akademi Komunitas","Terbangunnya Perpustakaan Akademi Komunitas","Jumlah Perpustakaan yang Dibangun","Unit"
"1","1","2.0","3.04","6.0","Pembangunan Sarana dan Prasarana Olahraga Akademi Komunitas","Terbangunnya Sarana dan Prasarana Olahraga Akademi Komunitas","Jumlah Sarana dan Prasarana Olahraga yang Dibangun","Unit"
"1","1","2.0","3.04","7.0","Pemeliharaan Gedung Akademi Komunitas","Terpeliharanya Gedung Akademi Komunitas","Jumlah Gedung Universitas/SekolahTinggi/Ak ademi Yang Dipelihara","Unit"
"1","1","2.0","3.04","8.0","Pemeliharaan Ruang Belajar Akademi Komunitas","Terpeliharanya Ruang Belajar Akademi Komunitas","Jumlah Ruang Belajar Pendidikan Tinggi Yang Dipelihara","Ruang"
"1","1","2.0","3.04","9.0","Pemeliharaan Gedung Serba Guna Akademi Komunitas","Terpeliharanya Gedung Serba Guna Akademi Komunitas","Jumlah Gedung Serba Guna Yang Dipelihara","Unit"
"1","1","2.0","3.04","10.0","Pemeliharaan Perpustakaan Akademi Komunitas","Terpeliharanya Perpustakaan Akademi Komunitas","Jumlah Perpustakaan Yang Dipelihara","Unit"
"1","1","2.0","3.04","11.0","Pemeliharaan Sarana dan Prasarana Olahraga Akademi Komunitas","Terpeliharanya Sarana dan Prasarana Olahraga Akademi Komunitas","Jumlah Sarana dan Prasarana Olahraga Yang Dipelihara","Unit"
"1","1","2.0","3.04","12.0","Rehabilitasi Gedung Akademi Komunitas","Terehabilitasi Gedung Akademi Komunitas","Jumlah Gedung Universitas/SekolahTinggi/ Akademi yang direhabilitasi","Unit"
"1","1","2.0","3.04","13.0","Rehabilitasi Laboratorium Akademi Komunitas","Terehabilitasi Laboratorium Akademi Komunitas","Jumlah Laboratorium Pendidikan Tinggi yang direhabilitasi","Unit"
"1","1","2.0","3.04","14.0","Rehabilitasi Ruang Belajar Akademi Komunitas","Terehabilitasi Ruang Belajar Akademi Komunitas","Jumlah Ruang Belajar Pendidikan Tinggi yang direhabilitasi","Ruang"
"1","1","2.0","3.04","15.0","Rehabilitasi Gedung Serba Guna Akademi Komunitas","Terehabilitasi Gedung Serba GunaAkademi Komunitas","Jumlah Gedung Serba Guna yang direhabilitasi","Unit"
"1","1","2.0","3.04","16.0","Rehabilitasi Perpustakaan Akademi Komunitas","Terehabilitasi Perpustakaan Akademi Komunitas","Jumlah Perpustakaan yang direhabilitasi","Unit"
"1","1","2.0","3.04","17.0","Rehabilitasi Sarana dan Prasarana Olahraga Akademi Komunitas","Terehabilitasi Sarana dan Prasarana Olahraga Akademi Komunitas","Jumlah Sarana dan Prasarana Olahraga yang direhabilitasi","Unit"
"1","1","2.0","3.04","18.0","Penyediaan Sarana Akademi Komunitas","Tersedianya Sarana Akademi Komunitas","Jumlah Sarana Pendidikan Tinggi yang Tersedia","Unit"
"1","1","2.0","3.04","19.0","Rehabilitasi Sarana Akademi Komunitas","Terehabilitasi Sarana Akademi Komunitas","Jumlah Sarana Pendidikan Tinggi yang direhabilitasi","Unit"
"1","1","2.0","3.04","20.0","Penyediaan Dosen dan Tenaga Kependidikan bagi Akademi Komunitas","Dosen dan Tenaga Kependidikan yang Tersedia bagi Akademi Komunitas","Jumlah Dosen dan Tenaga Kependidikan bagi Akademi Komunitas yang Tersedia","Orang"
"1","1","2.0","3.04","21.0","Pengembangan Karir Dosen dan Tenaga Kependidikan bagi Akademi Komunitas","Dosen dan Tenaga Kependidikan yang Mendapatkan Fasilitasi kenaikan Pangkat/Golongan, Pemberian Promosi, Peningkatan Kompetensi dan Kualifikasi","Jumlah Dosen dan Tenaga Kependidikan yang Mendapatkan Fasilitasi Kenaikan Pangkat/Golongan, Pemberian Promosi, Peningkatan Kompetensi dan Kualifikasi","Orang"
"1","1","2.0","3.04","22.0","Pembinaan Kelembagaan dan ManajemenAkademi Komunitas","Terlaksananya Pembinaan Kelembagaan dan Akademi Komunitas","Jumlah Akademi Komunitas Dilaksanakan Pembinaan Kelembagaan dan Manajemen Satuan","Pendidikan"
"1","1","2.0","3.04","23.0","Penyelengaraan Proses Belajar dan Ujian Kompetensi bagi Mahasiswa/i","Terselenggaranya Proses Belajar dan Ujian Kompetensi bagi Mahasiswa/i","Jumlah Satuan Pendidikan yang Menyelenggarakan Proses Belajar dan Ujian Kompetensi","Satuan Pendidikan"
"1","1","2.0","3.04","24.0","Pembinaan Minat, Bakat dan Kreativitas","Mahasiswa/i yang Mengikuti Ajang Kompetisi/Lomba Akademik dan Non Akademik","Jumlah Mahasiswa/i yang Mengikuti Ajang Kompetisi/Lomba Akademik dan Non Akademik","Peserta Didik"
"1","1","2.0","3.04","25.0","Penyediaan Biaya Personil Mahasiswa/i Akademi Komunitas","Tersedianya Biaya Personil Mahasiswa/i Akademi Komunitas Diterima oleh Mahasiswa/i","Jumlah Mahasiswa/i Akademi Komunitas yang Menerima Biaya Personil Mahasiswa/i","Peserta didik"
